UNITID,Year,STATE,INSTNM,Program Area,PROGRAM,EPPP #,EPPP_RATE,Content Area,%_Correct,APA_Accredited_Program,Program Area - Copy,PCSAS_Accredited,CUDCP_Accredited
214777,2016,PA,Pennsylvania State University-Main Campus,Counseling Ph.D.,Counseling Ph.D.,4,,BIOLOGICAL_BOB,63.33%,Ukn,Counseling,Ukn,Ukn
214777,2016,PA,Pennsylvania State University-Main Campus,Counseling Ph.D.,Counseling Ph.D.,4,,COGNITIVE_AFFECTIVE_BOB,74.00%,Ukn,Counseling,Ukn,Ukn
214777,2016,PA,Pennsylvania State University-Main Campus,Counseling Ph.D.,Counseling Ph.D.,4,,SOCIAL/CULTURAL_BOB,73.33%,Ukn,Counseling,Ukn,Ukn
214777,2016,PA,Pennsylvania State University-Main Campus,Counseling Ph.D.,Counseling Ph.D.,4,,GROWTH/LIFSPAN_DEVL,58.67%,Ukn,Counseling,Ukn,Ukn
214777,2016,PA,Pennsylvania State University-Main Campus,Counseling Ph.D.,Counseling Ph.D.,4,,ASSESSMENT/DIAGNOSIS,54.67%,Ukn,Counseling,Ukn,Ukn
214777,2016,PA,Pennsylvania State University-Main Campus,Counseling Ph.D.,Counseling Ph.D.,4,,TREATMENT/INTERVENTION,83.67%,Ukn,Counseling,Ukn,Ukn
214777,2016,PA,Pennsylvania State University-Main Campus,Counseling Ph.D.,Counseling Ph.D.,4,,RESEARCH_METHODS/STATISTICS,71.33%,Ukn,Counseling,Ukn,Ukn
214777,2016,PA,Pennsylvania State University-Main Campus,Counseling Ph.D.,Counseling Ph.D.,4,,ETHICAL/LEGAL/PROFESSIONAL_ISS,89.33%,Ukn,Counseling,Ukn,Ukn
221838,2016,TN,Tennessee State University,Counseling Ph.D.,Counseling Ph.D.,4,,BIOLOGICAL_BOB,57.33%,Accredited  ,Counseling,No,No
221838,2016,TN,Tennessee State University,Counseling Ph.D.,Counseling Ph.D.,4,,COGNITIVE_AFFECTIVE_BOB,55.00%,Accredited  ,Counseling,No,No
221838,2016,TN,Tennessee State University,Counseling Ph.D.,Counseling Ph.D.,4,,SOCIAL/CULTURAL_BOB,60.00%,Accredited  ,Counseling,No,No
221838,2016,TN,Tennessee State University,Counseling Ph.D.,Counseling Ph.D.,4,,GROWTH/LIFSPAN_DEVL,62.00%,Accredited  ,Counseling,No,No
221838,2016,TN,Tennessee State University,Counseling Ph.D.,Counseling Ph.D.,4,,ASSESSMENT/DIAGNOSIS,60.67%,Accredited  ,Counseling,No,No
221838,2016,TN,Tennessee State University,Counseling Ph.D.,Counseling Ph.D.,4,,TREATMENT/INTERVENTION,71.00%,Accredited  ,Counseling,No,No
221838,2016,TN,Tennessee State University,Counseling Ph.D.,Counseling Ph.D.,4,,RESEARCH_METHODS/STATISTICS,35.67%,Accredited  ,Counseling,No,No
221838,2016,TN,Tennessee State University,Counseling Ph.D.,Counseling Ph.D.,4,,ETHICAL/LEGAL/PROFESSIONAL_ISS,65.00%,Accredited  ,Counseling,No,No
234030,2016,VA,Virginia Commonwealth University,Counseling Ph.D.,Counseling Ph.D.,4,,BIOLOGICAL_BOB,71.50%,Accredited  ,Counseling,No,No
234030,2016,VA,Virginia Commonwealth University,Counseling Ph.D.,Counseling Ph.D.,4,,COGNITIVE_AFFECTIVE_BOB,81.75%,Accredited  ,Counseling,No,No
234030,2016,VA,Virginia Commonwealth University,Counseling Ph.D.,Counseling Ph.D.,4,,SOCIAL/CULTURAL_BOB,84.50%,Accredited  ,Counseling,No,No
234030,2016,VA,Virginia Commonwealth University,Counseling Ph.D.,Counseling Ph.D.,4,,GROWTH/LIFSPAN_DEVL,78.50%,Accredited  ,Counseling,No,No
234030,2016,VA,Virginia Commonwealth University,Counseling Ph.D.,Counseling Ph.D.,4,,ASSESSMENT/DIAGNOSIS,76.00%,Accredited  ,Counseling,No,No
234030,2016,VA,Virginia Commonwealth University,Counseling Ph.D.,Counseling Ph.D.,4,,TREATMENT/INTERVENTION,74.00%,Accredited  ,Counseling,No,No
234030,2016,VA,Virginia Commonwealth University,Counseling Ph.D.,Counseling Ph.D.,4,,RESEARCH_METHODS/STATISTICS,76.75%,Accredited  ,Counseling,No,No
234030,2016,VA,Virginia Commonwealth University,Counseling Ph.D.,Counseling Ph.D.,4,,ETHICAL/LEGAL/PROFESSIONAL_ISS,86.50%,Accredited  ,Counseling,No,No
236939,2016,WA,Washington State University,Counseling Ph.D.,Counseling Ph.D.,4,,BIOLOGICAL_BOB,68.33%,Ukn,Counseling,Ukn,Ukn
236939,2016,WA,Washington State University,Counseling Ph.D.,Counseling Ph.D.,4,,COGNITIVE_AFFECTIVE_BOB,69.33%,Ukn,Counseling,Ukn,Ukn
236939,2016,WA,Washington State University,Counseling Ph.D.,Counseling Ph.D.,4,,SOCIAL/CULTURAL_BOB,85.67%,Ukn,Counseling,Ukn,Ukn
236939,2016,WA,Washington State University,Counseling Ph.D.,Counseling Ph.D.,4,,GROWTH/LIFSPAN_DEVL,71.33%,Ukn,Counseling,Ukn,Ukn
236939,2016,WA,Washington State University,Counseling Ph.D.,Counseling Ph.D.,4,,ASSESSMENT/DIAGNOSIS,68.00%,Ukn,Counseling,Ukn,Ukn
236939,2016,WA,Washington State University,Counseling Ph.D.,Counseling Ph.D.,4,,TREATMENT/INTERVENTION,89.00%,Ukn,Counseling,Ukn,Ukn
236939,2016,WA,Washington State University,Counseling Ph.D.,Counseling Ph.D.,4,,RESEARCH_METHODS/STATISTICS,73.67%,Ukn,Counseling,Ukn,Ukn
236939,2016,WA,Washington State University,Counseling Ph.D.,Counseling Ph.D.,4,,ETHICAL/LEGAL/PROFESSIONAL_ISS,72.67%,Ukn,Counseling,Ukn,Ukn
239105,2016,WI,Marquette University,Counseling Ph.D.,Counseling Ph.D.,4,,BIOLOGICAL_BOB,77.50%,Accredited  ,Counseling,No,No
239105,2016,WI,Marquette University,Counseling Ph.D.,Counseling Ph.D.,4,,COGNITIVE_AFFECTIVE_BOB,77.50%,Accredited  ,Counseling,No,No
239105,2016,WI,Marquette University,Counseling Ph.D.,Counseling Ph.D.,4,,SOCIAL/CULTURAL_BOB,75.00%,Accredited  ,Counseling,No,No
239105,2016,WI,Marquette University,Counseling Ph.D.,Counseling Ph.D.,4,,GROWTH/LIFSPAN_DEVL,76.50%,Accredited  ,Counseling,No,No
239105,2016,WI,Marquette University,Counseling Ph.D.,Counseling Ph.D.,4,,ASSESSMENT/DIAGNOSIS,71.00%,Accredited  ,Counseling,No,No
239105,2016,WI,Marquette University,Counseling Ph.D.,Counseling Ph.D.,4,,TREATMENT/INTERVENTION,79.50%,Accredited  ,Counseling,No,No
239105,2016,WI,Marquette University,Counseling Ph.D.,Counseling Ph.D.,4,,RESEARCH_METHODS/STATISTICS,66.25%,Accredited  ,Counseling,No,No
239105,2016,WI,Marquette University,Counseling Ph.D.,Counseling Ph.D.,4,,ETHICAL/LEGAL/PROFESSIONAL_ISS,77.50%,Accredited  ,Counseling,No,No
126818,2016,CO,Colorado State University-Fort Collins,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,BIOLOGICAL_BOB,74.00%,Accredited  ,Counseling,No,No
126818,2016,CO,Colorado State University-Fort Collins,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,COGNITIVE_AFFECTIVE_BOB,78.14%,Accredited  ,Counseling,No,No
126818,2016,CO,Colorado State University-Fort Collins,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,SOCIAL/CULTURAL_BOB,82.43%,Accredited  ,Counseling,No,No
126818,2016,CO,Colorado State University-Fort Collins,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,GROWTH/LIFSPAN_DEVL,71.57%,Accredited  ,Counseling,No,No
126818,2016,CO,Colorado State University-Fort Collins,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,ASSESSMENT/DIAGNOSIS,75.29%,Accredited  ,Counseling,No,No
126818,2016,CO,Colorado State University-Fort Collins,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,TREATMENT/INTERVENTION,81.43%,Accredited  ,Counseling,No,No
126818,2016,CO,Colorado State University-Fort Collins,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,RESEARCH_METHODS/STATISTICS,65.29%,Accredited  ,Counseling,No,No
126818,2016,CO,Colorado State University-Fort Collins,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,82.86%,Accredited  ,Counseling,No,No
134130,2016,FL,University of Florida,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,BIOLOGICAL_BOB,73.83%,Accredited  ,Counseling,No,No
134130,2016,FL,University of Florida,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,COGNITIVE_AFFECTIVE_BOB,78.33%,Accredited  ,Counseling,No,No
134130,2016,FL,University of Florida,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,SOCIAL/CULTURAL_BOB,76.00%,Accredited  ,Counseling,No,No
134130,2016,FL,University of Florida,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,GROWTH/LIFSPAN_DEVL,72.17%,Accredited  ,Counseling,No,No
134130,2016,FL,University of Florida,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,ASSESSMENT/DIAGNOSIS,70.00%,Accredited  ,Counseling,No,No
134130,2016,FL,University of Florida,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,TREATMENT/INTERVENTION,69.67%,Accredited  ,Counseling,No,No
134130,2016,FL,University of Florida,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,RESEARCH_METHODS/STATISTICS,69.17%,Accredited  ,Counseling,No,No
134130,2016,FL,University of Florida,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,79.33%,Accredited  ,Counseling,No,No
243780,2016,IN,Purdue University-Main Campus,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,BIOLOGICAL_BOB,75.43%,Accredited  ,Counseling,No,No
243780,2016,IN,Purdue University-Main Campus,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,COGNITIVE_AFFECTIVE_BOB,79.00%,Accredited  ,Counseling,No,No
243780,2016,IN,Purdue University-Main Campus,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,SOCIAL/CULTURAL_BOB,79.00%,Accredited  ,Counseling,No,No
243780,2016,IN,Purdue University-Main Campus,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,GROWTH/LIFSPAN_DEVL,76.43%,Accredited  ,Counseling,No,No
243780,2016,IN,Purdue University-Main Campus,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,ASSESSMENT/DIAGNOSIS,74.86%,Accredited  ,Counseling,No,No
243780,2016,IN,Purdue University-Main Campus,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,TREATMENT/INTERVENTION,75.14%,Accredited  ,Counseling,No,No
243780,2016,IN,Purdue University-Main Campus,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,RESEARCH_METHODS/STATISTICS,68.57%,Accredited  ,Counseling,No,No
243780,2016,IN,Purdue University-Main Campus,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,79.43%,Accredited  ,Counseling,No,No
159647,2016,LA,Louisiana Tech University,Counseling Ph.D.,Counseling Ph.D.,5,100.00%,BIOLOGICAL_BOB,69.40%,Accredited  ,Counseling,No,No
159647,2016,LA,Louisiana Tech University,Counseling Ph.D.,Counseling Ph.D.,5,100.00%,COGNITIVE_AFFECTIVE_BOB,77.40%,Accredited  ,Counseling,No,No
159647,2016,LA,Louisiana Tech University,Counseling Ph.D.,Counseling Ph.D.,5,100.00%,SOCIAL/CULTURAL_BOB,76.20%,Accredited  ,Counseling,No,No
159647,2016,LA,Louisiana Tech University,Counseling Ph.D.,Counseling Ph.D.,5,100.00%,GROWTH/LIFSPAN_DEVL,75.20%,Accredited  ,Counseling,No,No
159647,2016,LA,Louisiana Tech University,Counseling Ph.D.,Counseling Ph.D.,5,100.00%,ASSESSMENT/DIAGNOSIS,68.80%,Accredited  ,Counseling,No,No
159647,2016,LA,Louisiana Tech University,Counseling Ph.D.,Counseling Ph.D.,5,100.00%,TREATMENT/INTERVENTION,80.00%,Accredited  ,Counseling,No,No
159647,2016,LA,Louisiana Tech University,Counseling Ph.D.,Counseling Ph.D.,5,100.00%,RESEARCH_METHODS/STATISTICS,71.40%,Accredited  ,Counseling,No,No
159647,2016,LA,Louisiana Tech University,Counseling Ph.D.,Counseling Ph.D.,5,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,83.60%,Accredited  ,Counseling,No,No
174066,2016,MN,University of Minnesota-Twin Cities,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,BIOLOGICAL_BOB,75.50%,Accredited  ,Counseling,No,No
174066,2016,MN,University of Minnesota-Twin Cities,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,COGNITIVE_AFFECTIVE_BOB,82.83%,Accredited  ,Counseling,No,No
174066,2016,MN,University of Minnesota-Twin Cities,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,SOCIAL/CULTURAL_BOB,72.83%,Accredited  ,Counseling,No,No
174066,2016,MN,University of Minnesota-Twin Cities,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,GROWTH/LIFSPAN_DEVL,73.17%,Accredited  ,Counseling,No,No
174066,2016,MN,University of Minnesota-Twin Cities,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,ASSESSMENT/DIAGNOSIS,68.67%,Accredited  ,Counseling,No,No
174066,2016,MN,University of Minnesota-Twin Cities,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,TREATMENT/INTERVENTION,73.83%,Accredited  ,Counseling,No,No
174066,2016,MN,University of Minnesota-Twin Cities,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,RESEARCH_METHODS/STATISTICS,78.67%,Accredited  ,Counseling,No,No
174066,2016,MN,University of Minnesota-Twin Cities,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,81.83%,Accredited  ,Counseling,No,No
196468,2016,NY,Teachers College at Columbia University,Counseling Ph.D.,Counseling Ph.D.,8,100.00%,BIOLOGICAL_BOB,66.75%,Ukn,Counseling,Ukn,Ukn
196468,2016,NY,Teachers College at Columbia University,Counseling Ph.D.,Counseling Ph.D.,8,100.00%,COGNITIVE_AFFECTIVE_BOB,75.50%,Ukn,Counseling,Ukn,Ukn
196468,2016,NY,Teachers College at Columbia University,Counseling Ph.D.,Counseling Ph.D.,8,100.00%,SOCIAL/CULTURAL_BOB,74.13%,Ukn,Counseling,Ukn,Ukn
196468,2016,NY,Teachers College at Columbia University,Counseling Ph.D.,Counseling Ph.D.,8,100.00%,GROWTH/LIFSPAN_DEVL,72.75%,Ukn,Counseling,Ukn,Ukn
196468,2016,NY,Teachers College at Columbia University,Counseling Ph.D.,Counseling Ph.D.,8,100.00%,ASSESSMENT/DIAGNOSIS,71.25%,Ukn,Counseling,Ukn,Ukn
196468,2016,NY,Teachers College at Columbia University,Counseling Ph.D.,Counseling Ph.D.,8,100.00%,TREATMENT/INTERVENTION,65.75%,Ukn,Counseling,Ukn,Ukn
196468,2016,NY,Teachers College at Columbia University,Counseling Ph.D.,Counseling Ph.D.,8,100.00%,RESEARCH_METHODS/STATISTICS,62.50%,Ukn,Counseling,Ukn,Ukn
196468,2016,NY,Teachers College at Columbia University,Counseling Ph.D.,Counseling Ph.D.,8,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,79.00%,Ukn,Counseling,Ukn,Ukn
191241,2016,NY,Fordham University,Counseling Ph.D.,Counseling Ph.D.,9,100.00%,BIOLOGICAL_BOB,71.89%,Accredited  ,Counseling,No,No
191241,2016,NY,Fordham University,Counseling Ph.D.,Counseling Ph.D.,9,100.00%,COGNITIVE_AFFECTIVE_BOB,81.67%,Accredited  ,Counseling,No,No
191241,2016,NY,Fordham University,Counseling Ph.D.,Counseling Ph.D.,9,100.00%,SOCIAL/CULTURAL_BOB,74.67%,Accredited  ,Counseling,No,No
191241,2016,NY,Fordham University,Counseling Ph.D.,Counseling Ph.D.,9,100.00%,GROWTH/LIFSPAN_DEVL,78.33%,Accredited  ,Counseling,No,No
191241,2016,NY,Fordham University,Counseling Ph.D.,Counseling Ph.D.,9,100.00%,ASSESSMENT/DIAGNOSIS,75.67%,Accredited  ,Counseling,No,No
191241,2016,NY,Fordham University,Counseling Ph.D.,Counseling Ph.D.,9,100.00%,TREATMENT/INTERVENTION,79.78%,Accredited  ,Counseling,No,No
191241,2016,NY,Fordham University,Counseling Ph.D.,Counseling Ph.D.,9,100.00%,RESEARCH_METHODS/STATISTICS,61.89%,Accredited  ,Counseling,No,No
191241,2016,NY,Fordham University,Counseling Ph.D.,Counseling Ph.D.,9,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,81.67%,Accredited  ,Counseling,No,No
207500,2016,OK,University of Oklahoma-Norman Campus,Counseling Ph.D.,Counseling Ph.D.,9,100.00%,BIOLOGICAL_BOB,70.89%,Ukn,Counseling,Ukn,Ukn
207500,2016,OK,University of Oklahoma-Norman Campus,Counseling Ph.D.,Counseling Ph.D.,9,100.00%,COGNITIVE_AFFECTIVE_BOB,74.00%,Ukn,Counseling,Ukn,Ukn
207500,2016,OK,University of Oklahoma-Norman Campus,Counseling Ph.D.,Counseling Ph.D.,9,100.00%,SOCIAL/CULTURAL_BOB,79.33%,Ukn,Counseling,Ukn,Ukn
207500,2016,OK,University of Oklahoma-Norman Campus,Counseling Ph.D.,Counseling Ph.D.,9,100.00%,GROWTH/LIFSPAN_DEVL,74.22%,Ukn,Counseling,Ukn,Ukn
207500,2016,OK,University of Oklahoma-Norman Campus,Counseling Ph.D.,Counseling Ph.D.,9,100.00%,ASSESSMENT/DIAGNOSIS,67.67%,Ukn,Counseling,Ukn,Ukn
207500,2016,OK,University of Oklahoma-Norman Campus,Counseling Ph.D.,Counseling Ph.D.,9,100.00%,TREATMENT/INTERVENTION,73.67%,Ukn,Counseling,Ukn,Ukn
207500,2016,OK,University of Oklahoma-Norman Campus,Counseling Ph.D.,Counseling Ph.D.,9,100.00%,RESEARCH_METHODS/STATISTICS,64.22%,Ukn,Counseling,Ukn,Ukn
207500,2016,OK,University of Oklahoma-Norman Campus,Counseling Ph.D.,Counseling Ph.D.,9,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,83.22%,Ukn,Counseling,Ukn,Ukn
221759,2016,TN,The University of Tennessee-Knoxville,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,BIOLOGICAL_BOB,79.33%,Accredited  ,Counseling,No,No
221759,2016,TN,The University of Tennessee-Knoxville,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,COGNITIVE_AFFECTIVE_BOB,79.83%,Accredited  ,Counseling,No,No
221759,2016,TN,The University of Tennessee-Knoxville,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,SOCIAL/CULTURAL_BOB,77.67%,Accredited  ,Counseling,No,No
221759,2016,TN,The University of Tennessee-Knoxville,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,GROWTH/LIFSPAN_DEVL,79.67%,Accredited  ,Counseling,No,No
221759,2016,TN,The University of Tennessee-Knoxville,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,ASSESSMENT/DIAGNOSIS,64.00%,Accredited  ,Counseling,No,No
221759,2016,TN,The University of Tennessee-Knoxville,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,TREATMENT/INTERVENTION,72.33%,Accredited  ,Counseling,No,No
221759,2016,TN,The University of Tennessee-Knoxville,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,RESEARCH_METHODS/STATISTICS,52.33%,Accredited  ,Counseling,No,No
221759,2016,TN,The University of Tennessee-Knoxville,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,79.83%,Accredited  ,Counseling,No,No
229115,2016,TX,Texas Tech University,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,BIOLOGICAL_BOB,77.50%,Accredited  ,Counseling,No,No
229115,2016,TX,Texas Tech University,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,COGNITIVE_AFFECTIVE_BOB,81.17%,Accredited  ,Counseling,No,No
229115,2016,TX,Texas Tech University,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,SOCIAL/CULTURAL_BOB,83.50%,Accredited  ,Counseling,No,No
229115,2016,TX,Texas Tech University,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,GROWTH/LIFSPAN_DEVL,75.83%,Accredited  ,Counseling,No,No
229115,2016,TX,Texas Tech University,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,ASSESSMENT/DIAGNOSIS,82.00%,Accredited  ,Counseling,No,No
229115,2016,TX,Texas Tech University,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,TREATMENT/INTERVENTION,80.33%,Accredited  ,Counseling,No,No
229115,2016,TX,Texas Tech University,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,RESEARCH_METHODS/STATISTICS,70.00%,Accredited  ,Counseling,No,No
229115,2016,TX,Texas Tech University,Counseling Ph.D.,Counseling Ph.D.,6,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,89.00%,Accredited  ,Counseling,No,No
229179,2016,TX,Texas Woman's University,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,BIOLOGICAL_BOB,76.71%,Accredited  ,Counseling,No,No
229179,2016,TX,Texas Woman's University,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,COGNITIVE_AFFECTIVE_BOB,83.86%,Accredited  ,Counseling,No,No
229179,2016,TX,Texas Woman's University,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,SOCIAL/CULTURAL_BOB,79.00%,Accredited  ,Counseling,No,No
229179,2016,TX,Texas Woman's University,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,GROWTH/LIFSPAN_DEVL,70.29%,Accredited  ,Counseling,No,No
229179,2016,TX,Texas Woman's University,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,ASSESSMENT/DIAGNOSIS,72.00%,Accredited  ,Counseling,No,No
229179,2016,TX,Texas Woman's University,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,TREATMENT/INTERVENTION,79.29%,Accredited  ,Counseling,No,No
229179,2016,TX,Texas Woman's University,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,RESEARCH_METHODS/STATISTICS,63.14%,Accredited  ,Counseling,No,No
229179,2016,TX,Texas Woman's University,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,79.86%,Accredited  ,Counseling,No,No
230764,2016,UT,University of Utah,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,BIOLOGICAL_BOB,75.57%,Accredited  ,Counseling,No,No
230764,2016,UT,University of Utah,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,COGNITIVE_AFFECTIVE_BOB,74.71%,Accredited  ,Counseling,No,No
230764,2016,UT,University of Utah,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,SOCIAL/CULTURAL_BOB,75.57%,Accredited  ,Counseling,No,No
230764,2016,UT,University of Utah,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,GROWTH/LIFSPAN_DEVL,75.29%,Accredited  ,Counseling,No,No
230764,2016,UT,University of Utah,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,ASSESSMENT/DIAGNOSIS,64.57%,Accredited  ,Counseling,No,No
230764,2016,UT,University of Utah,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,TREATMENT/INTERVENTION,70.86%,Accredited  ,Counseling,No,No
230764,2016,UT,University of Utah,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,RESEARCH_METHODS/STATISTICS,76.57%,Accredited  ,Counseling,No,No
230764,2016,UT,University of Utah,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,78.71%,Accredited  ,Counseling,No,No
240444,2016,WI,University of Wisconsin-Madison,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,BIOLOGICAL_BOB,72.57%,Accredited  ,Counseling,No,No
240444,2016,WI,University of Wisconsin-Madison,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,COGNITIVE_AFFECTIVE_BOB,74.57%,Accredited  ,Counseling,No,No
240444,2016,WI,University of Wisconsin-Madison,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,SOCIAL/CULTURAL_BOB,75.43%,Accredited  ,Counseling,No,No
240444,2016,WI,University of Wisconsin-Madison,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,GROWTH/LIFSPAN_DEVL,71.86%,Accredited  ,Counseling,No,No
240444,2016,WI,University of Wisconsin-Madison,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,ASSESSMENT/DIAGNOSIS,69.57%,Accredited  ,Counseling,No,No
240444,2016,WI,University of Wisconsin-Madison,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,TREATMENT/INTERVENTION,78.14%,Accredited  ,Counseling,No,No
240444,2016,WI,University of Wisconsin-Madison,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,RESEARCH_METHODS/STATISTICS,67.14%,Accredited  ,Counseling,No,No
240444,2016,WI,University of Wisconsin-Madison,Counseling Ph.D.,Counseling Ph.D.,7,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,83.43%,Accredited  ,Counseling,No,No
,2017,BC,University of British Columbia,Counseling Ph.D.,Counseling Ph.D.,12,100.00%,BIOLOGICAL_BOB,76.83%,Ukn,Counseling,Ukn,Ukn
,2017,BC,University of British Columbia,Counseling Ph.D.,Counseling Ph.D.,12,100.00%,COGNITIVE_AFFECTIVE_BOB,74.08%,Ukn,Counseling,Ukn,Ukn
,2017,BC,University of British Columbia,Counseling Ph.D.,Counseling Ph.D.,12,100.00%,SOCIAL/CULTURAL_BOB,80.00%,Ukn,Counseling,Ukn,Ukn
,2017,BC,University of British Columbia,Counseling Ph.D.,Counseling Ph.D.,12,100.00%,GROWTH/LIFSPAN_DEVL,75.08%,Ukn,Counseling,Ukn,Ukn
,2017,BC,University of British Columbia,Counseling Ph.D.,Counseling Ph.D.,12,100.00%,ASSESSMENT/DIAGNOSIS,71.50%,Ukn,Counseling,Ukn,Ukn
,2017,BC,University of British Columbia,Counseling Ph.D.,Counseling Ph.D.,12,100.00%,TREATMENT/INTERVENTION,75.83%,Ukn,Counseling,Ukn,Ukn
